Date,GLD,IJR,MTUM,QUAL,SPY,TLT,USMV,VTV,VUG,SSO,HYG,LQD,SHV,QLD
2013-01-16,162.64999389648438,33.41757583618164,,,117.07992553710938,83.4553451538086,23.333967208862305,43.78721618652344,64.72012329101562,3.759069204330444,46.19526672363281,75.99636840820312,88.66019439697266,1.769977331161499
2013-01-17,163.35000610351562,33.79804611206055,,,117.83634185791016,82.62301635742188,23.44293785095215,44.05270767211914,65.11711120605469,3.806553840637207,46.36192321777344,75.86419677734375,88.65216827392578,1.7861965894699097
2013-01-18,163.08999633789062,33.92210388183594,,,118.09913635253906,83.26113891601562,23.5207633972168,44.18189239501953,65.27594757080078,3.82531476020813,46.42562484741211,75.93975067138672,88.66019439697266,1.7797696590423584
2013-01-22,163.6699981689453,34.17433166503906,,,118.73601531982422,83.42066192626953,23.62194061279297,44.4473876953125,65.53179931640625,3.865181207656861,46.45503616333008,75.93975067138672,88.66019439697266,1.7861965894699097
2013-01-23,163.2100067138672,34.079227447509766,,,118.92710876464844,83.29582214355469,23.62973022460937,44.42586898803711,65.77880096435547,3.876319885253906,46.401126861572266,76.03414916992188,88.66019439697266,1.8039454221725464
2013-01-24,161.4199981689453,34.29841232299805,,,118.958984375,83.00450897216797,23.69199562072754,44.61962127685547,65.59352111816406,3.879250526428223,46.504058837890625,75.92716979980469,88.65216827392578,1.756819486618042
2013-01-25,160.64999389648438,34.492759704589844,,,119.62776184082033,81.8669662475586,23.723121643066406,44.89229965209961,65.94645690917969,3.924978733062744,46.48934555053711,75.58106231689453,88.65216827392578,1.7745682001113892
2013-01-28,160.2899932861328,34.47209167480469,,,119.48444366455078,81.56867218017578,23.70756149291992,44.82770538330078,65.86703491210938,3.917357206344605,46.4648323059082,75.51809692382812,88.65216827392578,1.7819124460220337
2013-01-29,160.99000549316406,34.48862075805664,,,119.95417022705078,81.11787414550781,23.847654342651367,45.14345169067383,65.91116333007812,3.9454970359802246,46.386417388916016,75.34819030761719,88.66019439697266,1.7751803398132324
2013-01-30,162.19000244140625,34.0750846862793,,,119.48444366455078,80.9791488647461,23.73870086669922,44.992774963378906,65.6905517578125,3.915598154067993,46.05313491821289,75.09648895263672,88.66019439697266,1.7767096757888794
2013-01-31,161.1999969482422,34.17433166503906,,,119.18981170654295,81.37449645996094,23.73090553283692,44.87794494628906,65.55825805664062,3.901529550552368,45.91096115112305,75.1530990600586,88.66019439697266,1.7663052082061768
2013-02-01,161.4499969482422,34.55890655517578,,,120.416015625,80.31788635253906,23.933269500732425,45.308502197265625,66.19344329833984,3.971879482269287,46.063270568847656,74.95806884765625,88.66258239746094,1.807617425918579
2013-02-04,162.0,34.15366744995117,,,119.06246948242188,81.34671783447266,23.7153434753418,44.87794494628906,65.39063262939453,3.886285543441773,45.871089935302734,75.21056365966797,88.65458679199219,1.7442724704742432
2013-02-05,161.9600067138672,34.459686279296875,,,120.26472473144533,80.62372589111328,23.878795623779297,45.27261734008789,66.09642028808594,3.964844465255737,45.97455978393555,75.05902862548828,88.66258239746094,1.7984371185302734
2013-02-06,162.38999938964844,34.62508773803711,,,120.35224151611328,81.28414154052734,23.933269500732425,45.36591339111328,66.11404418945312,3.969533681869507,45.90556716918945,75.25473022460938,88.66258239746094,1.7849725484848022
2013-02-07,161.83999633789062,34.55890655517578,,,120.19306182861328,81.1033935546875,23.948835372924805,45.21520614624024,66.1405258178711,3.961325168609619,45.81687545776367,75.27998352050781,88.65458679199219,1.7886449098587036
2013-02-08,161.57000732421875,34.778099060058594,,,120.86182403564452,81.4162368774414,24.06558418273925,45.39461517333984,66.62574768066406,4.001191139221191,45.826717376708984,75.44410705566406,88.65458679199219,1.8250595331192017
2013-02-11,159.6999969482422,34.73674011230469,,,120.83797454833984,81.35365295410156,24.05779838562012,45.43049240112305,66.51104736328125,4.000607013702393,45.82180404663086,75.40625,88.66258239746094,1.825366497039795
